,recordid,content,attitude
974,357922,越冷越干旱，越热越湿润。想一想古新世-始新世极热事件和新仙女木事件。最大的生态灾难是气候变冷而不是气候变暖。地球气候本来就是不断变化的，现在本来就是间冰期，气候正常就是会变暖的。而且如果变暖引发北极冰川融化，造成大西洋暖流中断引发气候极速变冷，受到致命打击的是北美和欧洲，中国因为山脉阻挡南方地区受影响不大的。,2
975,358104,知道为什么哈佛大学凌晨五点图书馆还亮着吗？是因为他们压根不关灯,4
976,358152,很简单啊，? ? 西边人口往中部或者加拿大移民，加拿大多得是淡水资源，反正加拿大人不会反对的，是吧加拿大？,4
977,358157,别的不说，就是我们这里的公交车，夏初秋末的时候，都是温度高到一定程度司机才开空调的，只要实际吼一声“开空调了！”  整个车上的人都会很自觉的关车窗，也会提醒后面没听到的人关窗子。（当然也会有人会故意留一个小缝通风，但真的是很小一条缝）,1
978,358163,先得巧立名目，拉动环保动保两个组织，宣传形势危急各州需要联合行动，紧接着号召豪绅捐款，豪绅捐款后百姓才会跟着捐，事成之后，豪绅的钱如数奉还，百姓的钱三七分成。我这议案能做个州长吗？,4
979,358176,活该呗靠着拍摄全球变暖纪录片出名的美国副总统，被曝光家里的泳池全年保持恒温，泳池恒温，划重点！再然后用电量记不清楚是普通美国家庭的100倍还是200倍。再划重点，号召环保的副总统本人一年用电量是美国家庭百倍起步。所以只能说美国真的是：嘴上说着环保，心里头全是生意！,2
980,358208,奈何取之尽锱铢，用之如泥沙,1
981,358212,我还是觉得，美国人会尝试去抢更多的资源供自己挥霍,3
982,358219,而且，加州种的那些农作物，都超级耗水，沙漠里种耗水的经济作物，只有美国人做的出来,4
983,358228,我记得美国人刷牙的时候都不关水龙头，每回看到我都难受,1
984,358390,实际上美国最危险的是地下水的过度开采，这玩意对美国农业简直是定时炸弹,4
985,358432,很多环境问题其实就是想不想解决的事。臭氧层空洞就是，紫外线对白皮伤害更大，所以西方出钱出技术把这事解决了。预计2050年彻底修复。不过现在的国际环境格局已经很难在有这样的合作了吧。,3
986,358500,按照美国的体制，与其指望他南水北调，你倒不如指望因为疯狂的抽取地下水导致地下出现空洞，然后这个空洞偶然间在一个地方出现了塌陷，而那个地方正好，上方是一条美国，中部河水极其丰沛的地上河流。,4
987,358510,还是太小看大自然了。本该流向太平洋的水一直被扣下来，地球还是能修复这个水循环的BUG。,2
988,358522,所以二氧化碳的排放权！绝对不能被欧美所控制！！,2
989,358537,美国作为世界上最浪费的国家✓不管是对水、电亦或是食物，美国都是最浪费的,3
990,358741,就读高中公立学校，可以明显感受到学生的节约意识不强，空调不管什么天气都要开着，一定都是16℃，但凡有一点的节省措施都会引起部分学生的不满，甚至关空调还会受到一些人的抵制（能开着就开着），上体育课也不愿意关空调，因为回来后会凉快。,1
991,358749,笑死，东水西调很难吗？种树固沙，涵养水源很难吗？,1
992,358783,虽然我自己很浪费，但我可以借着全球变暖，让全世界替我节约,3
993,358794,所以说可持续发展的重要性，我们也要警醒着。,1
994,358814,虽然我很想漂亮国死，但是全球变暖确实要解决,1
995,358834,气候变暖对谁都没好处，尤其是老毛子最惨,1
996,358868,也就是说，美国需要坎儿井~,3
997,358888,美国人大夏天教室里没人空调都不断，美国人谈节约就是个笑话,2
998,358896,单位电脑不关不是常识吗，启动打开工作相关软件都要好几分钟，浪费的时间价值超过电费，更何况，电脑有休眠功能，一晚上用不了多少电,4
999,358903,弹幕里发好的人有比美国人又多有远见呢？缺水是世界性难题，你觉得美国的事最后不会往外波及吗？好笑,1
1000,358924,我想说一句。美国根本没有坚决抵制变暖啊。一直浪费。二氧化碳排放量最高就美国了。而且他的人口只有不到五亿人，排放了全球三分之一的二氧化碳。这叫什么坚决抵制变暖。,2
1001,358933,机关单位下班不关电脑不是基操吗，我周六日也不关，来了再重启,4
1002,358935,对比看来，南水北调工程是多么重要,4
1003,358936,其实，我们除了看到美国的大肆浪费和严重缺水，我觉得我们也应该关注，黄河，长江，珠江这些地方。这些地方虽然没有美国那样严重，但是浪费的情况也有存在。我们不应该只看到美国现在的窘迫，也应该从他们身上吸取教训和经验。,1
1004,358938,我记得哈里斯说过，美国的未来是为了水资源而战。,3
1005,358947,我们自身也要保持惊醒，避免陷入同样的困境，最近的停电事故就是一个例子,1
1006,358954,环保在美国就是钱，谁不环保就赚谁的钱,2
1007,358960,东水西调工程,4
1008,358981,绿水青山就是金山银山,1
1009,358992,他们要少吃肉蛋奶,2
1010,350256,我感觉将来会是红色的世界,4
1011,350262,白猪真TM能忽悠，自己不做一天到晚忽悠别人保护环境,2
1012,350294,西方像极了我每次说要减肥，然后看到桌子上的美食，每次都说下个月再减,3
1013,350301,全球环保咱们最积极了吧？前几天看了一个up主才知道原来法国人冬天取暖会烧柴还会屯柴的？？？环保人士都去哪了？,1
1014,350304,忽悠，接着忽悠，忽悠发展中国家减排呢，现在减排意味着放弃未来的发展权，在发达国家面前永远没有抬头的日子！！！还是担心一下近在眼前的疫情吧，这垃圾套路！,2
1015,350305,又要往我们这甩锅,2
1016,350312,欧美假装最关心地球环境，实际上破坏最严重,2
1017,350331,他们但凡能把这么多年来做环保宣传的钱和发起战争的钱用来践行环保，研发资源利用效率更高的生产技术，甚至就用来植树造林，环境都会比现在好的多捏,1
1018,350338,发达国家享受着最奢侈的生活，却让我们搞环保……,2
1019,350365,带英: 我们雾都严重污染的时代已经过去了，我们痛定思痛的踹下了，自己上房顶的梯子，只要初我之外所有人都不污染，我就可以随便污染了，所以地球同袍们，醒悟吧，牺牲你们自己，来温暖我吧,2
1020,350390,他们自己发展的时候对环境制造了那么多污染，直到现在还在产生那么多资源浪费，他们应该先还清自己先前对自然和人类的负债，先洗清身上的原罪再对着别的国家逼逼赖赖，否则他们有什么资格对别人指指点点自己吃饱喝足了，满脑肥肠大腹便便的，然后要求那些饭都吃不饱的和刚刚能吃饱饭的节约粮食，说“你们吃太多了了，你们对环境和资源造成负担”，言下之意其实是“只有我们昂撒才配生存，其他种族民族都应该被饿死来给我们腾出生存空间”,3
1021,350391,资本主义工业文明与大自然斗智斗勇。封建传统农业文明与大自然和谐相处。,3
1022,350392,西方搞环保主要就是谴责发展中国家不该搞工业化,2
1023,350393,天天预言这预言那，传播恐慌，自己却污染的要命，我初中的时候才听柴静放屁，现在你们自己少吃蛋奶肉吧！,2
1024,350407,所以说，你们要少吃肉蛋奶，和我们的人均一样,3
1025,350437,环保少女少几个就没这么多问题了,2
1026,350439,然后矛头对准中国，让中国背锅,2
1027,350447,英国要是发展中国家，他们会逼逼吗？自己工业化完成了，就来限制别人，巴西人砍伐亚马逊热带雨林，没有一个国家有资格骂,3
1028,351931,那真是太令人难过了，不说了，我先吃半斤牛肉去了,2
1029,351947,2035年，中国将初步实现现代化，达到碳顶峰，随后碳排放将逐步下降，到2050年，中国将完全实现现代化，达到碳中和。这是中国给世界的承诺。某世界最强的超级大国不仅退出了巴黎协议，还喜欢逼逼赖赖其他国的环境问题。,1
1030,351948,在经济全球化时代，巴西的蝴蝶扇一下翅膀，未必会引发德克萨斯州的龙卷风，但英国人的肉蛋奶消费，却可以实实在在影响巴西森林的存亡,2
1031,351949,贩卖焦虑,2
1032,351958,肉食和发展就是尊严          视频里挺好看的,2
1033,351964,2110年，全球变暖引起的南北极冰山融化导致全球海平面上升，然后英国就没了,2
1034,351969,你tm预测，你光预测有啥用,2
1035,351987,环保少女所代表的白左一帮子和这些人一样可恶，虽然西方国家仍然有不少积极投身环境保护建设的人才值得我们敬佩，但是这些ngo，所谓的媒体从来只是为了喊口号圈钱,2
1036,352054,升温是必然，地球正好是升温的周期，只不过人类加速了，升温会带来什么，人类难以生存，甚至开启冰河时代。白种人干了什么，巴不得人类灭绝；中国干了什么，无力回天，日本人干了什么，我们比白种人还快；其他黄种人，与我何干？黑人干了什么，他们是落后的韩国人。,2
